ein,filer_name,filer_state,ccn,rpt_rec_num,hcris_name,hcris_state,jaccard,hospital_facilities_cnt,match_type,match_scope,allocation_share,total_costs
810893103,TJ HEALTH COLUMBIA INC,KY,180149,824556,TJ HEALTH COLUMBIA,KY,1.0,1,single_facility_jaccard,same_state,1.0,21572626.0
840404233,CRAIG HOSPITAL,CO,062011,768328,CRAIG HOSPITAL,CO,1.0,1,single_facility_jaccard,same_state,1.0,142492237.0
010227195,THE BLUE HILL MEMORIAL HOSPITAL,ME,201300,765905,BLUE HILL MEMORIAL HOSPITAL,ME,1.0,1,single_facility_jaccard,same_state,1.0,38144966.0
010459837,Acadia Hospital Corp,ME,204006,768208,ACADIA HOSPITAL,ME,1.0,1,single_facility_jaccard,same_state,1.0,55287608.0
710797499,BRADLEY COUNTY MEDICAL CENTER,AR,041327,766274,BRADLEY COUNTY MEDICAL CENTER,AR,1.0,1,single_facility_jaccard,same_state,1.0,25552391.0
020223321,Cottage Hospital,NH,301301,765219,COTTAGE HOSPITAL,NH,1.0,1,single_facility_jaccard,same_state,1.0,36291656.0
475676956,JOHNSON MEMORIAL HOSPITAL INC,CT,070008,826148,JOHNSON MEMORIAL HOSPITAL  INC.,CT,1.0,1,single_facility_jaccard,same_state,1.0,61534993.0
042768252,STURDY MEMORIAL HOSPITAL INC,MA,220008,825796,STURDY MEMORIAL HOSPITAL,MA,1.0,1,single_facility_jaccard,same_state,1.0,241310243.0
390799566,Tomah Memorial Hospital,WI,521320,765855,TOMAH MEMORIAL HOSPITAL,WI,1.0,1,single_facility_jaccard,same_state,1.0,64991779.0
951643347,REDLANDS COMMUNITY HOSPITAL,CA,050272,823248,REDLANDS COMMUNITY HOSPITAL,CA,1.0,1,single_facility_jaccard,same_state,1.0,285861926.0
570341194,GEORGETOWN MEMORIAL HOSPITAL,SC,420020,817160,GEORGETOWN MEMORIAL HOSPITAL,SC,1.0,1,single_facility_jaccard,same_state,1.0,194699541.0
560642846,HUGH CHATHAM MEMORIAL HOSPITAL INC,NC,340097,821790,HUGH CHATHAM MEMORIAL HOSPITAL,NC,1.0,1,single_facility_jaccard,same_state,1.0,117241135.0
141338467,Northern Dutchess Hospital,NY,330049,822291,NORTHERN DUTCHESS HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,161532050.0
390845590,MEMORIAL HOSPITAL OF BOSCOBEL,WI,521344,808871,MEMORIAL HOSPITAL OF BOSCOBEL,WI,1.0,1,single_facility_jaccard,same_state,1.0,22018028.0
410713914,Winona Health Services Inc,MN,240044,826653,WINONA HEALTH SERVICES,MN,1.0,1,single_facility_jaccard,same_state,1.0,105424829.0
450227391,Presentation Medical Center,ND,351316,809487,PRESENTATION MEDICAL CENTER,ND,1.0,1,single_facility_jaccard,same_state,1.0,13518884.0
930508781,SKY LAKES MEDICAL CENTER,OR,380050,818708,SKY LAKES MEDICAL CENTER,OR,1.0,1,single_facility_jaccard,same_state,1.0,284886696.0
042790311,BAYSTATE MEDICAL CENTER INC,MA,220077,824085,BAYSTATE MEDICAL CENTER,MA,1.0,1,single_facility_jaccard,same_state,1.0,1639933532.0
951683875,CITY OF HOPE NATIONAL MEDICAL CENTER,CA,050146,765665,CITY OF HOPE NATIONAL MEDICAL CTR,CA,0.75,1,single_facility_jaccard,same_state,1.0,2076719899.0
060646704,LAWRENCE MEMORIAL HOSPITAL INC,CT,070007,826436,LAWRENCE & MEMORIAL HOSPITAL,CT,1.0,1,single_facility_jaccard,same_state,1.0,419823260.0
060646678,The Charlotte Hungerford Hospital,CT,070011,822346,CHARLOTTE HUNGERFORD HOSPITAL,CT,1.0,1,single_facility_jaccard,same_state,1.0,152309056.0
390938661,BURNETT MEDICAL CENTER INC,WI,521331,812103,BURNETT MEDICAL CENTER  INC,WI,1.0,1,single_facility_jaccard,same_state,1.0,24498069.0
060966963,Natchaug Hospital Inc,CT,074008,764909,NATCHAUG HOSPITAL,CT,1.0,1,single_facility_jaccard,same_state,1.0,50060527.0
030107300,Brattleboro Memorial Hospital,VT,470011,825919,BRATTLEBORO MEMORIAL HOSPITAL,VT,1.0,1,single_facility_jaccard,same_state,1.0,92325223.0
042103604,BETH ISRAEL DEACONESS HOSPITAL - MILTON,MA,220086,827394,BETH ISRAEL DEACONESS MEDICAL CENTER,MA,0.75,1,single_facility_jaccard,same_state,1.0,2444047193.0
020315693,Catholic Medical Center,NH,300034,822830,CATHOLIC MEDICAL CENTER,NH,1.0,1,single_facility_jaccard,same_state,1.0,491172945.0
860260959,La Paz Regional Hospital,AZ,031317,765862,LA PAZ REGIONAL HOSPITAL,AZ,1.0,1,single_facility_jaccard,same_state,1.0,32640812.0
042103565,EMERSON HOSPITAL,MA,220084,764600,EMERSON HOSPITAL,MA,1.0,1,single_facility_jaccard,same_state,1.0,344863092.0
591917016,TALLAHASSEE MEMORIAL HEALTHCARE INC,FL,100135,814100,TALLAHASSEE MEMORIAL HOSPITAL,FL,1.0,1,single_facility_jaccard,same_state,1.0,818353394.0
042103881,BETH ISRAEL DEACONESS MEDICAL CENTER,MA,220083,765520,BETH ISRAEL DEACONESS HOSPITAL- NEED,MA,0.75,1,single_facility_jaccard,same_state,1.0,131435031.0
823300758,Cox Barton County Hospital,MO,261325,814589,COX BARTON COUNTY HOSPITAL,MO,1.0,1,single_facility_jaccard,same_state,1.0,26601903.0
610458376,PIKEVILLE MEDICAL CENTER INC,KY,180044,826320,PIKEVILLE MEDICAL CENTER,KY,1.0,1,single_facility_jaccard,same_state,1.0,538719917.0
474914917,Prisma Health Tuomey,SC,420070,822874,PRISMA HEALTH TUOMEY HOSPITAL,SC,1.0,1,single_facility_jaccard,same_state,1.0,218415140.0
060647014,GRIFFIN HOSPITAL,CT,070031,825505,THE GRIFFIN HOSPITAL,CT,1.0,1,single_facility_jaccard,same_state,1.0,212599417.0
237134386,Houlton Regional Hospital,ME,201308,765346,HOULTON REGIONAL HOSPITAL,ME,1.0,1,single_facility_jaccard,same_state,1.0,46647832.0
550440086,PLEASANT VALLEY HOSPITAL,WV,510012,824876,PLEASANT VALLEY HOSPITAL,WV,1.0,1,single_facility_jaccard,same_state,1.0,52566333.0
390832914,Stoughton Hospital Association,WI,521343,764776,STOUGHTON HOSPITAL ASSOCIATION,WI,1.0,1,single_facility_jaccard,same_state,1.0,46801575.0
141364513,ELIZABETHTOWN COMMUNITY HOSPITAL,NY,331302,822299,ELIZABETHTOWN COMMUNITY HOSPITAL,NY,1.0,1,single_facility_jaccard,same_state,1.0,55025475.0
640751410,Pontotoc Health Services Inc,MS,251308,814565,PONTOTOC HEALTH SERVICES,MS,1.0,1,single_facility_jaccard,same_state,1.0,35571333.0
043314093,BOSTON MEDICAL CENTER CORPORATION,MA,220031,820851,BOSTON MEDICAL CENTER,MA,1.0,1,single_facility_jaccard,same_state,1.0,2386099946.0
640819193,Webster Health Services Inc,MS,250020,820585,WEBSTER HEALTH SERVICES,MS,1.0,1,single_facility_jaccard,same_state,1.0,27782522.0
941294954,VALLEY CHILDREN'S HOSPITAL,CA,053300,765866,VALLEY CHILDRENS HOSPITAL,CA,1.0,1,single_facility_jaccard,same_state,1.0,617153005.0
640741047,Tishomingo Health Services Inc,MS,250002,766910,TISHOMINGO HEALTH SERVICES,MS,1.0,1,single_facility_jaccard,same_state,1.0,23653445.0
042794625,SOUTHCOAST HEALTH SYSTEM INC,MA,220074,826472,SOUTHCOAST HOSPITALS GROUP  INC,MA,1.0,1,single_facility_jaccard,same_state,1.0,929649115.0
590675143,FLAGLER HOSPITAL INC,FL,100090,825360,FLAGLER HOSPITAL,FL,1.0,1,single_facility_jaccard,same_state,1.0,326856193.0
042769210,SOUTH SHORE HOSPITAL INC,MA,220100,827511,SOUTH SHORE HOSPITAL,MA,1.0,1,single_facility_jaccard,same_state,1.0,727442111.0
020222242,WEEKS MEDICAL CENTER,NH,301303,764624,WEEKS MEDICAL CENTER,NH,1.0,1,single_facility_jaccard,same_state,1.0,78327523.0
610510934,James B Haggin Memorial Hospital Inc,KY,181302,824293,JAMES B HAGGIN MEMORIAL HOSPITAL,KY,1.0,1,single_facility_jaccard,same_state,1.0,35331636.0
020223332,Huggins Hospital,NH,301312,766318,HUGGINS HOSPITAL,NH,1.0,1,single_facility_jaccard,same_state,1.0,83114052.0
440668347,Cameron Regional Medical Center,MO,260057,822779,CAMERON REGIONAL MEDICAL CENTER,MO,1.0,1,single_facility_jaccard,same_state,1.0,61154489.0
410706115,MADISON HEALTHCARE SERVICES,MN,241372,786547,MADISON HEALTHCARE SERVICES,MN,1.0,1,single_facility_jaccard,same_state,1.0,19572754.0
010263628,Sebasticook Valley Health,ME,201313,765907,SEBASTICOOK VALLEY HOSPITAL,ME,1.0,1,single_facility_jaccard,same_state,1.0,49743144.0
042104298,Hebrew Rehabilitation Center,MA,222007,785551,HEBREW REHABILITATION CENTER,MA,1.0,1,single_facility_jaccard,same_state,1.0,157924436.0
951656366,PIH HEALTH GOOD SAMARITAN HOSPITAL,CA,050471,821400,PIH HEALTH GOOD SAMARITAN HOSPITAL,CA,1.0,1,single_facility_jaccard,same_state,1.0,340289404.0
951903935,PIH HEALTH DOWNEY HOSPITAL,CA,050393,820062,PIH HEALTH HOSPITAL - DOWNEY,CA,1.0,1,single_facility_jaccard,same_state,1.0,170992456.0
470426530,JENNIE M MELHAM MEMORIAL MEDICAL,NE,281365,810991,JENNIE M. MELHAM MEMORIAL MED CENTER,NE,0.8,1,single_facility_jaccard,same_state,1.0,18706873.0
454551946,Teton Valley Health Care Inc,ID,131313,814242,TETON VALLEY HOSPITAL,ID,1.0,1,single_facility_jaccard,same_state,1.0,26053303.0
453072990,TIFT REGIONAL HEALTH SYSTEM INC,GA,110095,823263,TIFT REGIONAL MEDICAL CENTER,GA,1.0,1,single_facility_jaccard,same_state,1.0,377965983.0
522438452,West Kendall Baptist Hospital Inc,FL,100314,821293,WEST KENDALL BAPTIST HOSPITAL,FL,1.0,1,single_facility_jaccard,same_state,1.0,311534114.0
042103575,BAYSTATE FRANKLIN MEDICAL CENTER,MA,220016,824083,BAYSTATE FRANKLIN MEDICAL CENTER,MA,1.0,1,single_facility_jaccard,same_state,1.0,116388318.0
222537423,BAYSTATE NOBLE HOSPITAL CORPORATION,MA,220065,825198,BAYSTATE NOBLE HOSPITAL,MA,1.0,1,single_facility_jaccard,same_state,1.0,83098666.0
421017512,UPLAND HILLS HEALTH INC,WI,521352,770319,UPLAND HILLS HEALTH,WI,1.0,1,single_facility_jaccard,same_state,1.0,74950416.0
640333594,KINGS DAUGHTERS MEDICAL CENTER,MS,250057,827404,KINGS DAUGHTERS MEDICAL CENTER,MS,1.0,1,single_facility_jaccard,same_state,1.0,81466879.0
752051646,Cook Children's Medical Center,TX,453300,767130,COOK CHILDRENS MEDICAL CENTER,TX,1.0,1,single_facility_jaccard,same_state,1.0,1115480967.0
581519911,HAMILTON MEDICAL CENTER INC,GA,110001,822056,HAMILTON MEDICAL CENTER,GA,1.0,1,single_facility_jaccard,same_state,1.0,324001383.0
222674014,Exeter Hospital Inc,NH,300023,819824,EXETER HOSPITAL  INC.,NH,1.0,1,single_facility_jaccard,same_state,1.0,273045765.0
030181058,PORTER HOSPITAL INC,VT,471307,809781,PORTER HOSPITAL,VT,1.0,1,single_facility_jaccard,same_state,1.0,92288391.0
390806404,VERNON MEMORIAL HEALTHCARE INC,WI,521348,764368,VERNON MEMORIAL HOSPITAL,WI,1.0,1,single_facility_jaccard,same_state,1.0,64905216.0
952821104,HENRY MAYO NEWHALL MEMORIAL HOSPITAL,CA,050624,824465,HENRY MAYO NEWHALL MEMORIAL HOSPITAL,CA,1.0,1,single_facility_jaccard,same_state,1.0,347498995.0
204560540,MIDWEST MEDICAL CENTER,IL,141302,808020,MIDWEST MEDICAL CENTER,IL,1.0,1,single_facility_jaccard,same_state,1.0,30966766.0
362174832,Silver Cross Hospital and Medical Centers,IL,140213,825765,SILVER CROSS HOSPITAL,IL,1.0,1,single_facility_jaccard,same_state,1.0,447328495.0
410730602,LAKE REGION HEALTHCARE CORPORATION,MN,240052,825572,LAKE REGION HEALTHCARE,MN,1.0,1,single_facility_jaccard,same_state,1.0,111234236.0
042104338,ANNA JAQUES HOSPITAL INC,MA,220029,822274,ANNA JAQUES HOSPITAL,MA,1.0,1,single_facility_jaccard,same_state,1.0,152955025.0
592477479,CAPE CANAVERAL HOSPITAL INC,FL,100177,821276,CAPE CANAVERAL HOSPITAL INC,FL,1.0,1,single_facility_jaccard,same_state,1.0,195842381.0
390884478,BELLIN MEMORIAL HOSPITAL INC,WI,520049,827464,BELLIN MEMORIAL HOSPITAL,WI,1.0,1,single_facility_jaccard,same_state,1.0,646634108.0
430633449,MISSOURI DELTA MEDICAL CENTER,MO,260113,825243,MISSOURI DELTA MEDICAL CENTER,MO,1.0,1,single_facility_jaccard,same_state,1.0,119442566.0
320583236,Monroe Health Services Inc,MS,250025,816826,MONROE HEALTH SERVICES  INC.,MS,1.0,1,single_facility_jaccard,same_state,1.0,49498105.0
550675666,CABELL HUNTINGTON HOSPITAL INC,WV,510055,827507,CABELL HUNTINGTON HOSPITAL,WV,1.0,1,single_facility_jaccard,same_state,1.0,693860344.0
610420440,HARRISON MEMORIAL HOSPITAL INC,KY,180079,820467,HARRISON MEMORIAL HOSPITAL,KY,1.0,1,single_facility_jaccard,same_state,1.0,73094335.0
060646672,HEBREW HOME & HOSPITAL,CT,070040,809976,HEBREW HOME & HOSPITAL,CT,1.0,1,single_facility_jaccard,same_state,1.0,9282076.0
640668465,Clay County Medical Corporation,MS,250067,821540,CLAY COUNTY MEDICAL CORPORATION,MS,1.0,1,single_facility_jaccard,same_state,1.0,51512673.0
020280367,ANDROSCOGGIN VALLEY HOSPITAL INC,NH,301310,764744,ANDROSCOGGIN VALLEY HOSPITAL,NH,1.0,1,single_facility_jaccard,same_state,1.0,68021336.0
390992883,Mile Bluff Medical Center Inc,WI,520109,827519,MILE BLUFF MEDICAL CENTER  INC.,WI,1.0,1,single_facility_jaccard,same_state,1.0,108680303.0
330449527,Grossmont Hospital Corporation,CA,050026,823539,GROSSMONT HOSPITAL,CA,1.0,1,single_facility_jaccard,same_state,1.0,881204695.0
591460239,Jupiter Medical Center Inc,FL,100253,765057,JUPITER MEDICAL CENTER,FL,1.0,1,single_facility_jaccard,same_state,1.0,383009608.0
540549603,Carilion Giles Community Hospital,VA,491302,764672,CARILION GILES COMMUNITY HOSPITAL,VA,1.0,1,single_facility_jaccard,same_state,1.0,84415187.0
546074580,Carilion Tazewell Community Hospital,VA,490117,823970,CARILION TAZEWELL COMMUNITY HOSPITAL,VA,1.0,1,single_facility_jaccard,same_state,1.0,21726431.0
540553805,Carilion New River Valley Medical Center,VA,490042,823733,CARILION NEW RIVER VALLEY MED CENTER,VA,0.8,1,single_facility_jaccard,same_state,1.0,205368400.0
540480606,Carilion Franklin Memorial Hospital,VA,490089,821890,CARILION FRANKLIN MEMORIAL HOSPITAL,VA,1.0,1,single_facility_jaccard,same_state,1.0,58437327.0
030266986,Northwestern Medical Center,VT,470024,827504,NORTHWESTERN MEDICAL CENTER,VT,1.0,1,single_facility_jaccard,same_state,1.0,107012714.0
010372148,THE AROOSTOOK MEDICAL CENTER,ME,200018,819782,THE AROOSTOOK MEDICAL CENTER,ME,1.0,1,single_facility_jaccard,same_state,1.0,141913134.0
060646813,SAINT FRANCIS HOSPITAL AND MEDICAL,CT,070002,825735,SAINT FRANCIS HOSPITAL,CT,1.0,1,single_facility_jaccard,same_state,1.0,905736109.0
237169376,Pawhuska Hospital Inc,OK,371309,814799,PAWHUSKA HOSPITAL  INC.,OK,1.0,1,single_facility_jaccard,same_state,1.0,19824635.0
146019179,Putnam Hospital Center,NY,330273,819919,PUTNAM HOSPITAL CENTER,NY,1.0,1,single_facility_jaccard,same_state,1.0,134491196.0
560583151,SCOTLAND MEMORIAL HOSPITAL INC,NC,340008,821778,SCOTLAND MEMORIAL HOSPITAL,NC,1.0,1,single_facility_jaccard,same_state,1.0,197565800.0
141338586,Vassar Brothers Medical Center,NY,330023,822289,VASSAR BROTHERS MEDICAL CENTER,NY,1.0,1,single_facility_jaccard,same_state,1.0,710793378.0
362167785,Mendota Community Hospital,IL,141310,820098,MENDOTA COMMUNITY HOSPITAL,IL,1.0,1,single_facility_jaccard,same_state,1.0,35371715.0
481169103,Salina Regional Health Center Inc,KS,170012,825777,SALINA REGIONAL HEALTH CENTER,KS,1.0,1,single_facility_jaccard,same_state,1.0,296037127.0
060646599,DAY KIMBALL HEALTHCARE INC,CT,070003,826289,DAY KIMBALL HOSPITAL,CT,1.0,1,single_facility_jaccard,same_state,1.0,122851394.0
410785161,MILLE LACS HEALTH SYSTEM,MN,241356,814542,MILLE LACS HOSPITAL,MN,1.0,1,single_facility_jaccard,same_state,1.0,53219940.0
850512754,Magnolia Regional Health System INC,AR,040067,818966,MAGNOLIA REGIONAL HEALTH SYSTEM  INC,AR,1.0,1,single_facility_jaccard,same_state,1.0,28171097.0
650232993,Homestead Hospital Inc,FL,100125,823145,HOMESTEAD HOSPITAL,FL,1.0,1,single_facility_jaccard,same_state,1.0,282985956.0
060646652,YALE NEW HAVEN HOSPITAL,CT,070022,827192,YALE NEW HAVEN HOSPITAL,CT,1.0,1,single_facility_jaccard,same_state,1.0,3544681664.0
581694098,NORTHEAST GEORGIA MEDICAL CENTER INC,GA,110029,821722,NORTHEAST GEORGIA MEDICAL CENTER,GA,1.0,1,single_facility_jaccard,same_state,1.0,1935740856.0
050258954,Rhode Island Hospital,RI,410007,826705,RHODE ISLAND HOSPITAL,RI,1.0,1,single_facility_jaccard,same_state,1.0,1769027499.0
050258905,The Miriam Hospital,RI,410012,825901,THE MIRIAM HOSPITAL,RI,1.0,1,single_facility_jaccard,same_state,1.0,555326522.0
314379509,MARIETTA MEMORIAL HOSPITAL,OH,360147,826528,MARIETTA MEMORIAL HOSPITAL,OH,1.0,1,single_facility_jaccard,same_state,1.0,515654628.0
042791396,BERKSHIRE MEDICAL CENTER INC,MA,220046,825197,BERKSHIRE MEDICAL CENTER,MA,1.0,1,single_facility_jaccard,same_state,1.0,507334449.0
560529994,Alamance Regional Medical Center Inc,NC,340070,820605,ALAMANCE REGIONAL MEDICAL CENTER,NC,1.0,1,single_facility_jaccard,same_state,1.0,279766537.0
030219309,THE UNIVERSITY OF VERMONT MEDICAL CENTER,VT,470003,826735,UNIVERSITY OF VERMONT MEDICAL CENTER,VT,1.0,1,single_facility_jaccard,same_state,1.0,1428844726.0
411763968,PRAIRIE RIDGE HOSPITAL AND HEALTH,MN,241379,812813,PRAIRIE RIDGE HOSPITAL,MN,1.0,1,single_facility_jaccard,same_state,1.0,17455298.0
741100555,TEXAS CHILDREN'S HOSPITAL,TX,453304,815066,TEXAS CHILDRENS HOSPITAL,TX,1.0,1,single_facility_jaccard,same_state,1.0,2840383439.0
042104434,WINCHESTER HOSPITAL,MA,220105,767987,WINCHESTER HOSPITAL,MA,1.0,1,single_facility_jaccard,same_state,1.0,311752964.0
431656689,COX-MONETT HOSPITAL INC,MO,261329,809391,COX-MONETT HOSPITAL,MO,1.0,1,single_facility_jaccard,same_state,1.0,59186423.0
460255944,MOBRIDGE REGIONAL HOSPITAL,SD,431325,813309,MOBRIDGE REGIONAL HOSPITAL,SD,1.0,1,single_facility_jaccard,same_state,1.0,25845385.0
222563241,SOUTHWESTERN VERMONT MEDICAL CENTER,VT,470012,826569,SOUTHWESTERN VERMONT MEDICAL CENTER,VT,1.0,1,single_facility_jaccard,same_state,1.0,156364509.0
042103581,Henry Heywood Memorial Hospital,MA,220095,826648,HENRY HEYWOOD MEMORIAL HOSPITAL,MA,1.0,1,single_facility_jaccard,same_state,1.0,169180057.0
391657627,BELLIN PSYCHIATRIC CENTER,WI,524038,767139,BELLIN PSYCHIATRIC CENTER  INC.,WI,1.0,1,single_facility_jaccard,same_state,1.0,32117671.0
570468486,WILLIAMSBURG REGIONAL HOSPITAL,SC,421303,748727,WILLIAMSBURG REGIONAL HOSPITAL,SC,1.0,1,single_facility_jaccard,same_state,1.0,8158659.0
952367304,Sharp Chula Vista Medical Center,CA,050222,823416,SHARP CHULA VISTA MEDICAL CENTER,CA,1.0,1,single_facility_jaccard,same_state,1.0,548666158.0
592425149,Jay Hospital Inc,FL,100048,821948,JAY HOSPITAL,FL,1.0,1,single_facility_jaccard,same_state,1.0,14856832.0
470379039,YORK GENERAL HEALTH CARE SERVICES,NE,281336,814610,YORK GENERAL HOSPITAL INC,NE,1.0,1,single_facility_jaccard,same_state,1.0,56870003.0
020276210,UPPER CONNECTICUT VALLEY HOSPITAL,NH,301300,810998,UPPER CONNECTICUT VALLEY HOSPITAL,NH,1.0,1,single_facility_jaccard,same_state,1.0,27232241.0
540568001,Carilion Rockbridge Community Hospital,VA,491304,764673,CARILION ROCKBRIDGE COMMUNITY HOSP,VA,0.75,1,single_facility_jaccard,same_state,1.0,56045067.0
042774441,Children's Hospital Corporation,MA,223302,808210,CHILDRENS HOSPITAL CORPORATION,MA,1.0,1,single_facility_jaccard,same_state,1.0,2350735923.0
480663711,MERCY HOSPITAL INC,KS,170075,815633,MERCY HOSPITAL  INC.,KS,1.0,1,single_facility_jaccard,same_state,1.0,5540312.0
411949230,GLENCOE REGIONAL HEALTH SERVICES,MN,241355,815843,GLENCOE REGIONAL HEALTH SERVICES,MN,1.0,1,single_facility_jaccard,same_state,1.0,64604910.0
042263040,Dana-Farber Cancer Institute Inc,MA,220162,766895,DANA-FARBER CANCER INSTITUTE,MA,1.0,1,single_facility_jaccard,same_state,1.0,2494882697.0
010211501,Eastern Maine Medical Center,ME,200033,826465,EASTERN MAINE MEDICAL CENTER,ME,1.0,1,single_facility_jaccard,same_state,1.0,827992940.0
061422973,MOUNT SINAI REHABILITATION HOSPITAL,CT,073025,807844,MOUNT SINAI REHABILITATION HOSPTIAL,CT,0.75,1,single_facility_jaccard,same_state,1.0,23248093.0
043633263,WACCAMAW COMMUNITY HOSPITAL,SC,420098,824371,WACCAMAW COMMUNITY HOSPITAL,SC,1.0,1,single_facility_jaccard,same_state,1.0,161862123.0
222472997,Brockton Hospital Inc,MA,220052,820853,BROCKTON HOSPITAL  INC.,MA,1.0,1,single_facility_jaccard,same_state,1.0,281184087.0
842046902,THIBODAUX REGIONAL HEALTH SYSTEM INC,LA,190004,821623,THIBODAUX REGIONAL HEALTH SYSTEM,LA,1.0,1,single_facility_jaccard,same_state,1.0,233864520.0
222520073,Holyoke Medical Center Inc,MA,220024,826004,HOLYOKE MEDICAL CENTER,MA,1.0,1,single_facility_jaccard,same_state,1.0,201864130.0
590694358,NAPLES COMMUNITY HOSPITAL INC,FL,100018,826150,NAPLES COMMUNITY HOSPITAL,FL,1.0,1,single_facility_jaccard,same_state,1.0,707837062.0
473712858,MCLEOD HEALTH CHERAW,SC,420107,824852,MCLEOD HEALTH CHERAW,SC,1.0,1,single_facility_jaccard,same_state,1.0,44988706.0
591006663,Boca Raton Regional Hospital Inc,FL,100168,821273,BOCA RATON REGIONAL HOSPITAL,FL,1.0,1,single_facility_jaccard,same_state,1.0,667330918.0
391140373,PRAIRIE RIDGE HEALTH INC,WI,521338,817501,PRAIRIE RIDGE HEALTH  INC.,WI,1.0,1,single_facility_jaccard,same_state,1.0,53925337.0
060646659,GREENWICH HOSPITAL,CT,070018,819745,GREENWICH HOSPITAL,CT,1.0,1,single_facility_jaccard,same_state,1.0,466445160.0
060646966,Windham Community Memorial Hospital Inc,CT,070021,825112,WINDHAM COMMUNITY MEMORIAL HOSPITAL,CT,1.0,1,single_facility_jaccard,same_state,1.0,114861092.0
314413259,SELBY GENERAL HOSPITAL,OH,361319,765246,SELBY GENERAL HOSPITAL,OH,1.0,1,single_facility_jaccard,same_state,1.0,70430590.0
042103606,MOUNT AUBURN HOSPITAL,MA,220002,827485,MOUNT AUBURN HOSPITAL,MA,1.0,1,single_facility_jaccard,same_state,1.0,355651819.0
060646668,Hartford Hospital,CT,070025,826594,HARTFORD HOSPITAL,CT,1.0,1,single_facility_jaccard,same_state,1.0,1765521944.0
050445136,SOUTH COUNTY HOSPITAL HEALTHCARE SYSTEM,RI,410008,765266,SOUTH COUNTY HOSPITAL,RI,1.0,1,single_facility_jaccard,same_state,1.0,219467109.0
050258914,Newport Hospital,RI,410006,826557,NEWPORT HOSPITAL,RI,1.0,1,single_facility_jaccard,same_state,1.0,130011430.0
222547186,CENTRAL VERMONT MEDICAL CENTER INC,VT,470001,827332,CENTRAL VERMONT HOSPITAL,VT,1.0,1,single_facility_jaccard,same_state,1.0,245945914.0
060646715,Midstate Medical Center,CT,070017,823013,MIDSTATE MEDICAL CENTER,CT,1.0,1,single_facility_jaccard,same_state,1.0,343011345.0
042126583,Athol Memorial Hospital,MA,221303,765201,ATHOL MEMORIAL HOSPITAL,MA,1.0,1,single_facility_jaccard,same_state,1.0,38820030.0
592980620,Baptist Medical Center of the Beaches Inc,FL,100117,821263,BAPTIST MEDICAL CENTER-BEACHES,FL,1.0,1,single_facility_jaccard,same_state,1.0,167320730.0
222667354,BETH ISRAEL DEACONESS HOSPITAL-PLYMOUTH,MA,220060,822372,BETH ISRAEL DEACONESS - PLYMOUTH,MA,1.0,1,single_facility_jaccard,same_state,1.0,340669102.0
020222157,Monadnock Community Hospital,NH,301309,825597,MONADNOCK COMMUNITY HOSPITAL,NH,1.0,1,single_facility_jaccard,same_state,1.0,85390966.0
050258812,BUTLER HOSPITAL,RI,414000,798101,BUTLER HOSPITAL,RI,1.0,1,single_facility_jaccard,same_state,1.0,113175063.0
