hcpcs_cd,modifier,description,status,work_rvu,pe_rvu_nf,pe_rvu_f,mp_rvu,total_rvu_nf,total_rvu_f,conversion_factor
J0603,,Sevelamer hydrochloride 20mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0604,,"Cinacalcet, esrd on dialysis",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0605,,Sucroferric oxyhydroxide 5mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0606,,"Inj, etelcalcetide, 0.1 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0607,,Lanthanum carbonate oral 5mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0608,,Lanthanum carbonate pwdr 5mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0609,,Ferric citrate orl 3 mg iron,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0612,,"Inj, calcium gluconate, nos",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0613,,Calcium glucon (wg critical),E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0614,,"Inj, treosulfan, 50 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0615,,"Calcium acetate, oral, 23 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0616,,Inj metoprolol tartrate 1 mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0618,,"Inj, calcium chloride, 2 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0620,,Calcium glycer & lact/10 ml,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0630,,Calcitonin salmon injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0636,,Inj calcitriol per 0.1 mcg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0637,,Caspofungin acetate,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0638,,Canakinumab injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0640,,Leucovorin calcium injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0641,,Inj levoleucovorin nos 0.5mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0642,,"Injection, khapzory, 0.5 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0650,,"Inj, levothyroxine nos 10mcg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0651,,"Inj, levothyroxine, freskabi",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0652,,"Inj, levothyroxine, hikma",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0665,,"Inj, bupivacaine, nos, 0.5mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0666,,"Inj, bupivacaine liposome",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0668,,"Instill, bupivac and meloxic",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0670,,Inj mepivacaine hcl/10 ml,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0675,,"Inj, carboprost, 0.1 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0681,,Inj ceftobipole medocarl 3mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0687,,Inj cefazolin (wg crit care),E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0688,,"Inj cefazolin sodium, hikma",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0689,,"Inj cefazolin sodium, baxter",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0690,,Cefazolin sodium injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0691,,Inj lefamulin 1 mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0692,,Cefepime hcl for injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0694,,Cefoxitin sodium injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0695,,Inj ceftolozane tazobactam,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0696,,Ceftriaxone sodium injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0697,,Sterile cefuroxime injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0698,,Cefotaxime sodium injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0699,,"Inj, cefiderocol, 10 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0701,,Inj. cefepime hcl (baxter),E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0702,,Betamethasone acet&sod phosp,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0703,,"Inj, cefepime hcl (b braun)",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0706,,Caffeine citrate injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0710,,Cephapirin sodium injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0712,,Ceftaroline fosamil inj,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0713,,Inj ceftazidime per 500 mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0714,,Ceftazidime and avibactam,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0715,,Ceftizoxime sodium / 500 mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0716,,Centruroides immune f(ab),E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0717,,Certolizumab pegol inj 1mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0720,,Chloramphenicol sodium injec,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0725,,Chorionic gonadotropin/1000u,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0735,,Clonidine hydrochloride,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0736,,"Inj, clindamycin phosp 300mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0737,,"Inj, clindamycin (baxter)",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0738,,"Hiv prep, inj, lenacapavir",X,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0739,,"Hiv prep, inj, cabotegravir",X,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0740,,Cidofovir injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0741,,"Inj, cabote rilpivir 2mg 3mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0742,,Inj imip 4 cilas 4 releb 2mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0743,,Cilastatin sodium injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0744,,Ciprofloxacin iv,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0745,,Inj codeine phosphate /30 mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0750,,"Hiv prep, ftc/tdf 200/300mg",X,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0751,,"Hiv prep, ftc/taf 200/25mg",X,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0752,,"Hiv prep, oral lenacapavir",X,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0759,,"Inj, clevidepine, 1 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0770,,Colistimethate sodium inj,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0775,,"Collagenase, clost hist inj",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0780,,Prochlorperazine injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0791,,Inj crizanlizumab-tmca 5mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0795,,Corticorelin ovine triflutal,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0799,,"Hiv prep, fda approved, noc",X,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0801,,Inj. acthar gel to 40 units,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0802,,"Inj. (ani), up to 40 units",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0834,,"Inj., cosyntropin, 0.25 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0840,,Crotalidae poly immune fab,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0841,,Inj crotalidae im f(ab')2 eq,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0850,,Cytomegalovirus imm iv /vial,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0870,,"Injection, imetelstat, 1 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0872,,Daptomycin (xellia) unrefrig,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0873,,Inj daptomycin (xellia),E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0874,,"Inj, daptomycin (baxter)",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0875,,"Injection, dalbavancin",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0877,,"Inj, daptomycin (hospira)",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0878,,Daptomycin injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0879,,"Difelikefalin, esrd on dialy",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0881,,"Darbepoetin alfa, non-esrd",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0882,,"Darbepoetin alfa, esrd use",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0883,,Argatroban nonesrd use 1mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0884,,Argatroban esrd dialysis 1mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0885,,"Epoetin alfa, non-esrd",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0887,,Epoetin beta esrd use,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0888,,Epoetin beta non esrd,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0889,,Daprodustat oral 1mg esrd,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0890,,Peginesatide injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0891,,Argatroban nonesrd (accord),E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0892,,Argatroban dialysis (accord),E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0893,,"Inj, decitabine (sun pharma)",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0894,,Decitabine injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0895,,Deferoxamine mesylate inj,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0896,,Inj luspatercept-aamt 0.25mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0897,,Denosumab injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0898,,Argatroban nonesrd (auromed),E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0899,,"Argatroban dialysis, auromed",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0901,,Vadadustat oral 1mg for esrd,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0911,,Inst tauro 1.35mg/hep 100u,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J0945,,Brompheniramine maleate inj,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1000,,Depo-estradiol cypionate inj,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1010,,"Inj, methylpred acetate 1 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1050,,Medroxyprogesterone acetate,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1071,,Inj testosterone cypionate,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1072,,"Inj, testosterone, azmiro",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1094,,Inj dexamethasone acetate,I,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1095,,"Injection, dexamethasone 9%",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1096,,Dexametha opth insert 0.1 mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1097,,Phenylep ketorolac opth soln,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1100,,Dexamethasone sodium phos,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1105,,"Dexmedetomidine film, 1 mcg",N,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1110,,Inj dihydroergotamine mesylt,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1120,,Acetazolamid sodium injectio,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1130,,Inj diclofenac sodium 0.5mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1160,,Digoxin injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1162,,Digoxin immune fab (ovine),E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1163,,"Inj, diltiazem hcl, 0.5 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1165,,Phenytoin sodium injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1171,,"Inj, hydromorphone, 0.1 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1180,,Dyphylline injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1190,,Dexrazoxane hcl injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1200,,Diphenhydramine hcl injectio,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1201,,Inj. cetirizine hcl 0.5mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1202,,Miglustat oral 65 mg,I,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1203,,"Inj, cipaglucosidase, 5 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1205,,Chlorothiazide sodium inj,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1212,,Dimethyl sulfoxide 50% 50 ml,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1230,,Methadone injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1240,,Dimenhydrinate injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1245,,Dipyridamole injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1250,,Inj dobutamine hcl/250 mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1260,,Dolasetron mesylate,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1265,,Dopamine injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1267,,Doripenem injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1270,,"Injection, doxercalciferol",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1271,,Inj doxycycline hyclate 1 mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1290,,Ecallantide injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1299,,"Inj, eculizumab, 2 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1300,,Eculizumab injection,I,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1301,,"Injection, edaravone, 1 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1302,,"Inj, sutimlimab-jome, 10 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1303,,"Inj., ravulizumab-cwvz 10 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1304,,Inj tofersen intrathec 1 mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1305,,"Inj, evinacumab-dgnb, 5mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1306,,"Injection, inclisiran, 1 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1307,,"Inj, crovalimab-akkz, 10 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1308,,"Inj, famotidine, 0.25 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1320,,Amitriptyline injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1322,,"Elosulfase alfa, injection",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1323,,"Inj, elranatamab-bcmm, 1 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1324,,Enfuvirtide injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1325,,Epoprostenol injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1326,,"Inj, zolbetuximab-clzb, 2 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1327,,Eptifibatide injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1330,,Ergonovine maleate injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1335,,Ertapenem injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1364,,Erythro lactobionate /500 mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1370,,"Inj, esomeprazole sod, 1 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1380,,Estradiol valerate 10 mg inj,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1410,,Inj estrogen conjugate 25 mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1411,,"Inj, hemgenix, per tx dose",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1412,,Inj roctavian ml 2x10^13vc g,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1413,,Inj delandistrogene mox rokl,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1414,,"Inj, beqvez, per tx dose",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1426,,"Injection, casimersen, 10 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1427,,Inj. viltolarsen,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1428,,"Inj, eteplirsen, 10 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1429,,Inj golodirsen 10 mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1430,,Ethanolamine oleate 100 mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1434,,"Inj, focinvez, 1mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1435,,Injection estrone per 1 mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1436,,Etidronate disodium inj,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1437,,Inj. fe derisomaltose 10 mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1438,,Etanercept injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1439,,Inj ferric carboxymaltos 1mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1440,,Fecal microbiota jslm 1 ml,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1442,,Inj filgrastim excl biosimil,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1443,,Inj ferric pyrophosphate cit,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1444,,Fe pyro cit pow 0.1 mg iron,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1445,,Inj triferic avnu 0.1mg iron,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1447,,Inj tbo filgrastim 1 microg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1448,,"Injection, trilaciclib, 1mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1449,,Inj eflapegrastim-xnst 0.1mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1450,,Fluconazole,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1451,,"Fomepizole, 15 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1452,,Intraocular fomivirsen na,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1453,,Fosaprepitant injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1454,,"Inj fosnetupitant, palonoset",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1455,,Foscarnet sodium injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1456,,"Inj, fosaprepitant (teva)",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1457,,Gallium nitrate injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1458,,Galsulfase injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1459,,Inj ivig privigen 500 mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1460,,Gamma globulin 1 cc inj,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1551,,Inj cutaquig 100 mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1552,,"Inj, alyglo, 500 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1554,,Inj. asceniv,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1555,,"Inj cuvitru, 100 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1556,,"Inj, imm glob bivigam, 500mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1557,,Gammaplex injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1558,,"Inj. xembify, 100 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1559,,Hizentra injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1560,,Gamma globulin > 10 cc inj,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1561,,Gamunex-c/gammaked,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1562,,"Vivaglobin, inj",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1566,,"Immune globulin, powder",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1568,,Octagam injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1569,,Gammagard liquid injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1570,,Ganciclovir sodium injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1571,,Hepagam b im injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1572,,Flebogamma injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1573,,"Hepagam b intravenous, inj",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1574,,"Inj, ganciclovir (exela)",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1575,,Hyqvia 100mg immuneglobulin,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1576,,"Inj, panzyga, 500 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1580,,Garamycin gentamicin inj,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1595,,Injection glatiramer acetate,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1596,,"Inj, glycopyrrolate, 0.1 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1597,,"Inj glycopyrrolate, glyrx-pf",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1598,,Inj glycopyrrolate fres kabi,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1599,,"Ivig non-lyophilized, nos",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1600,,Gold sodium thiomaleate inj,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1602,,Golimumab for iv use 1mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1610,,Glucagon hydrochloride/1 mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1611,,"Inj glucagon hcl, fresenius",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1612,,Inj glucagon (gvoke) 0.01 mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1620,,Gonadorelin hydroch/ 100 mcg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1626,,Granisetron hcl injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1627,,"Inj, granisetron, xr, 0.1 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1628,,"Inj., guselkumab, 1 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1630,,Haloperidol injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1631,,Haloperidol decanoate inj,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1632,,"Inj., brexanolone, 1 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1640,,"Hemin, 1 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1642,,Inj heparin sodium per 10 u,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1643,,"Inj heparin, pfizer, 1000u",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1644,,Inj heparin sodium per 1000u,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1645,,Dalteparin sodium,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1650,,Inj enoxaparin sodium,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1652,,Fondaparinux sodium,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1655,,Tinzaparin sodium injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1670,,Tetanus immune globulin inj,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1675,,Histrelin acetate,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1700,,Hydrocortisone acetate inj,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1710,,Hydrocortisone sodium ph inj,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1720,,Hydrocortisone sodium succ i,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1726,,"Makena, 10 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1729,,Inj hydroxyprogst capoat nos,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1730,,Diazoxide injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1738,,Inj. meloxicam 1 mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1740,,Ibandronate sodium injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1741,,Ibuprofen injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1742,,Ibutilide fumarate injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1743,,Idursulfase injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1744,,Icatibant injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1745,,Infliximab not biosimil 10mg,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1746,,"Inj., ibalizumab-uiyk, 10 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1747,,"Inj, spesolimab-sbzo, 1 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1748,,"Inj, zymfentra, 10 mg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1749,,"Inj, iloprost, 0.1 mcg",E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1750,,Inj iron dextran,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
J1756,,Iron sucrose injection,E,0.0,0.0,0.0,0.0,0.0,0.0,32.3465
