ccn,hsanum,hrrnum,STATE_CD,ctrl_type,net_patient_revenue,commercial_share,commercial_revenue_bil,spend_at_risk_bil,fy
292006,29010,279,NV,5,32280182.0,0.4,0.013805940401593374,0.013805940401593374,2023
292007,29010,279,NV,4,10935543.0,0.4,0.0046770323326263035,0.0046770323326263035,2023
292008,29003,280,NV,2,2884202.0,0.4,0.0012335469768465497,0.0012335469768465497,2023
293026,29010,279,NV,4,31784699.0,0.4,0.013594026826632655,0.013594026826632655,2023
293032,29010,279,NV,4,37434626.0,0.4,0.016010449244429223,0.016010449244429223,2023
293033,29010,279,NV,4,27257526.0,0.4,0.011657796088351727,0.011657796088351727,2023
293034,29010,279,NV,5,36829723.0,0.4,0.015751737730140207,0.015751737730140207,2023
293035,29010,279,NV,4,45539272.0,0.4,0.019476732664145138,0.019476732664145138,2023
294000,29013,280,NV,10,1296088.0,0.4,0.0005543250556400318,0.0005543250556400318,2023
294002,29010,279,NV,10,13373886.0,0.4,0.0057198894682100624,0.0057198894682100624,2023
294010,29010,279,NV,4,4710457.0,0.4,0.002014619638955825,0.002014619638955825,2023
294011,29010,279,NV,4,19738920.0,0.4,0.008442156649297067,0.008442156649297067,2023
294012,29010,279,NV,4,24286401.0,0.4,0.010387072934570125,0.010387072934570125,2023
294013,29010,279,NV,4,33813821.0,0.4,0.0144618638604995,0.0144618638604995,2023
294014,29010,279,NV,4,1905289.0,0.4,0.0008148747854585033,0.0008148747854585033,2023
294015,29013,280,NV,4,23469349.0,0.4,0.010037627221500641,0.010037627221500641,2023
294016,29010,279,NV,4,16600603.0,0.4,0.007099926996957829,0.007099926996957829,2023
300001,30004,282,NH,2,569977025.0,0.4,0.24377399227264257,0.24377399227264257,2023
300003,30013,281,NH,2,1696855771.0,0.4,0.7257297881568876,0.7257297881568876,2023
300005,30011,282,NH,2,126996422.0,0.4,0.054315215240967406,0.054315215240967406,2023
300011,30016,282,NH,2,261376056.0,0.4,0.11178816313797525,0.11178816313797525,2023
300012,30015,282,NH,2,609644416.0,0.4,0.2607393748108421,0.2607393748108421,2023
300014,30023,222,NH,4,63402305.0,0.4,0.02711658949610772,0.02711658949610772,2023
300017,30005,282,NH,4,167558877.0,0.4,0.071663408515476,0.071663408515476,2023
300018,30006,222,NH,2,550301152.0,0.4,0.235358800252123,0.235358800252123,2023
300019,30010,281,NH,2,260868000.0,0.4,0.11157087220520814,0.11157087220520814,2023
300020,30016,282,NH,2,350425779.0,0.4,0.14987392016736245,0.14987392016736245,2023
300023,30007,282,NH,2,295623876.0,0.4,0.1264356444255497,0.1264356444255497,2023
300029,30022,282,NH,4,384484306.0,0.4,0.16444044255958623,0.16444044255958623,2023
300034,30015,282,NH,2,480789746.0,0.4,0.20562940379249459,0.20562940379249459,2023
301300,30003,281,NH,2,34802481.0,0.4,0.014884704755183404,0.014884704755183404,2023
301301,30025,281,NH,2,40031678.0,0.4,0.01712118477658449,0.01712118477658449,2023
301302,30014,281,NH,2,96732369.0,0.4,0.04137155488525245,0.04137155488525245,2023
301303,30012,281,NH,2,76437388.0,0.4,0.032691576001072996,0.032691576001072996,2023
301304,30017,281,NH,2,91783676.0,0.4,0.039255043874757464,0.039255043874757464,2023
301305,30013,281,NH,2,108263000.0,0.4,0.04630310094589006,0.04630310094589006,2023
301306,30008,282,NH,2,34526799.0,0.4,0.014766798069843401,0.014766798069843401,2023
301307,30019,222,NH,2,104364118.0,0.4,0.04463558455689185,0.04463558455689185,2023
301308,30002,281,NH,2,62840333.0,0.4,0.02687623918025869,0.02687623918025869,2023
301309,30020,282,NH,2,93017196.0,0.4,0.03978260916556572,0.03978260916556572,2023
301310,30001,281,NH,2,90373134.0,0.4,0.038651767883750215,0.038651767883750215,2023
301311,30021,282,NH,2,73883195.0,0.4,0.03159917087361222,0.03159917087361222,2023
301312,30024,282,NH,2,96597377.0,0.4,0.04131382003398391,0.04131382003398391,2023
303026,22034,227,NH,3,109215975.0,0.4,0.04671067969046493,0.04671067969046493,2023
303027,30004,282,NH,4,31651057.0,0.4,0.013536869358092056,0.013536869358092056,2023
304000,30004,282,NH,10,0.0,0.4,0.0,0.0,2023
304001,30005,282,NH,10,0.0,0.4,0.0,0.0,2023
310001,31016,284,NJ,2,2417984255.0,0.4,1.034149885416419,1.034149885416419,2023
310002,31035,289,NJ,2,747504710.0,0.4,0.3197009693492539,0.3197009693492539,2023
310003,31037,284,NJ,2,199224732.0,0.4,0.08520660684364828,0.08520660684364828,2023
310005,31014,356,NJ,2,392337764.0,0.4,0.16779929515510184,0.16779929515510184,2023
310006,31040,284,NJ,4,160369616.0,0.4,0.06858862693904313,0.06858862693904313,2023
310008,31061,284,NJ,2,506779647.0,0.4,0.21674504819156623,0.21674504819156623,2023
310009,31003,289,NJ,2,356561169.0,0.4,0.15249797069720558,0.15249797069720558,2023
310010,31047,288,NJ,2,591816357.0,0.4,0.2531144760407518,0.2531144760407518,2023
310011,31006,283,NJ,2,130402745.0,0.4,0.05577206862322456,0.05577206862322456,2023
310012,31039,284,NJ,2,1024442467.0,0.4,0.438144730542823,0.438144730542823,2023
310014,31005,283,NJ,2,1608952000.0,0.4,0.6881341443807368,0.6881341443807368,2023
310015,31031,285,NJ,2,1843219057.0,0.4,0.7883280350780905,0.7883280350780905,2023
310016,31023,289,NJ,5,124605950.0,0.4,0.05329283209691704,0.05329283209691704,2023
310017,31046,291,NJ,2,278027952.0,0.4,0.11891002768475914,0.11891002768475914,2023
310019,31041,291,NJ,1,832108365.0,0.4,0.3558851835115832,0.3558851835115832,2023
310022,31005,283,NJ,2,1014000588.0,0.4,0.4336788338153929,0.4336788338153929,2023
310024,31048,289,NJ,2,129838011.0,0.4,0.05553053702508322,0.05553053702508322,2023
310025,31002,289,NJ,4,128527267.0,0.4,0.05496994373147211,0.05496994373147211,2023
310027,31011,289,NJ,2,273971953.0,0.4,0.11717531378311749,0.11717531378311749,2023
310028,31036,285,NJ,2,194047632.0,0.4,0.08299240823556456,0.08299240823556456,2023
310029,31005,283,NJ,2,474379779.0,0.4,0.20288791917576662,0.20288791917576662,2023
310031,31032,283,NJ,2,227015732.0,0.4,0.0970925649123073,0.0970925649123073,2023
310032,31065,283,NJ,2,537363766.0,0.4,0.2298255978659528,0.2298255978659528,2023
310034,31049,283,NJ,2,401204670.0,0.4,0.1715915902475685,0.1715915902475685,2023
310038,31034,288,NJ,2,1513980856.0,0.4,0.6475158494177423,0.6475158494177423,2023
310039,31042,288,NJ,2,312508041.0,0.4,0.1336568483122152,0.1336568483122152,2023
310040,31020,284,NJ,2,133405738.0,0.4,0.05705642143091326,0.05705642143091326,2023
310041,31062,283,NJ,2,512802887.0,0.4,0.21932113318589783,0.21932113318589783,2023
310044,31063,356,NJ,2,819330978.0,0.4,0.35042041124325796,0.35042041124325796,2023
310045,31013,284,NJ,2,1062660425.0,0.4,0.45449020376285004,0.45449020376285004,2023
310047,31055,283,NJ,2,247528189.0,0.4,0.10586555630474266,0.10586555630474266,2023
310048,31056,288,NJ,2,374728532.0,0.4,0.16026798670368636,0.16026798670368636,2023
310050,31007,285,NJ,4,306700779.0,0.4,0.13117313514515688,0.13117313514515688,2023
310051,31059,285,NJ,2,950763520.0,0.4,0.40663291468211454,0.40663291468211454,2023
310052,31045,283,NJ,2,531056149.0,0.4,0.22712788741382223,0.22712788741382223,2023
310054,31030,289,NJ,4,335373362.0,0.4,0.14343613824897272,0.14343613824897272,2023
310057,31032,283,NJ,2,407897185.0,0.4,0.17445391807542185,0.17445391807542185,2023
310058,31039,284,NJ,9,166245752.0,0.4,0.07110179688980914,0.07110179688980914,2023
310060,31043,346,NJ,2,228679613.0,0.4,0.09780419169066139,0.09780419169066139,2023
310061,31068,283,NJ,2,120777159.0,0.4,0.05165529299146352,0.05165529299146352,2023
310064,31001,283,NJ,2,836274659.0,0.4,0.3576670695820991,0.3576670695820991,2023
310069,31069,356,NJ,2,479445034.0,0.4,0.20505428269406625,0.20505428269406625,2023
310070,31034,288,NJ,2,549344505.0,0.4,0.23494965102652807,0.23494965102652807,2023
310073,31033,283,NJ,2,1290241026.0,0.4,0.5518243580115715,0.5518243580115715,2023
310074,31023,289,NJ,2,512373271.0,0.4,0.21913739032807963,0.21913739032807963,2023
310075,31027,283,NJ,2,532585305.0,0.4,0.2277818935343806,0.2277818935343806,2023
310076,31026,289,NJ,2,1185834568.0,0.4,0.5071706650215673,0.5071706650215673,2023
310083,31038,289,NJ,8,74411332.0,0.4,0.03182505026753498,0.03182505026753498,2023
310084,31025,283,NJ,2,144575263.0,0.4,0.0618335257379493,0.0618335257379493,2023
310086,31058,283,NJ,2,771727140.0,0.4,0.3300606824686461,0.3300606824686461,2023
310091,31053,112,NJ,4,26209349.0,0.4,0.011209500313801232,0.011209500313801232,2023
310092,31063,356,NJ,2,510163929.0,0.4,0.21819247483848492,0.21819247483848492,2023
310096,31035,289,NJ,4,156522840.0,0.4,0.06694339581258046,0.06694339581258046,2023
310108,31010,288,NJ,2,775126380.0,0.4,0.3315145065161906,0.3315145065161906,2023
310110,31063,356,NJ,2,224987211.0,0.4,0.09622498492067713,0.09622498492067713,2023
310111,31015,283,NJ,2,344793767.0,0.4,0.14746515983221137,0.14746515983221137,2023
310112,31021,283,NJ,2,205025001.0,0.4,0.08768732916817576,0.08768732916817576,2023
310113,31028,283,NJ,2,250629667.0,0.4,0.1071920302516632,0.1071920302516632,2023
310115,31017,285,NJ,1,133598457.0,0.4,0.057138845595320224,0.057138845595320224,2023
310118,31054,284,NJ,4,176073480.0,0.4,0.07530502681741828,0.07530502681741828,2023
310119,31035,289,NJ,10,752064960.0,0.4,0.3216513468197516,0.3216513468197516,2023
310130,31067,284,NJ,5,156362092.0,0.4,0.0668746453542443,0.0668746453542443,2023
310131,31042,288,NJ,2,3458031.0,0.4,0.0014789684238106942,0.0014789684238106942,2023
312014,31031,285,NJ,2,0.0,0.4,0.0,0.0,2023
312017,31025,283,NJ,4,19052101.0,0.4,0.008148410406457359,0.008148410406457359,2023
312018,31011,289,NJ,4,26095410.0,0.4,0.01116076963925246,0.01116076963925246,2023
312019,31016,284,NJ,4,31421919.0,0.4,0.013438869118448417,0.013438869118448417,2023
312020,31008,285,NJ,4,53120100.0,0.4,0.022718983886976848,0.022718983886976848,2023
312022,31068,283,NJ,4,27753542.0,0.4,0.011869937622567264,0.011869937622567264,2023
312023,31001,283,NJ,4,16910060.0,0.4,0.007232278942769531,0.007232278942769531,2023
312024,31035,289,NJ,5,12086260.0,0.4,0.005169183533047054,0.005169183533047054,2023
313025,31026,289,NJ,4,273963375.0,0.4,0.11717164505049493,0.11717164505049493,2023
313027,31063,356,NJ,4,30289174.0,0.4,0.012954404379054976,0.012954404379054976,2023
313029,31062,283,NJ,4,57621694.0,0.4,0.024644274719481152,0.024644274719481152,2023
313030,31001,283,NJ,2,2744837.0,0.4,0.0011739418332303191,0.0011739418332303191,2023
313032,31005,283,NJ,4,41124692.0,0.4,0.017588656928448663,0.017588656928448663,2023
313035,31027,283,NJ,5,33737368.0,0.4,0.014429165607387946,0.014429165607387946,2023
313036,31065,283,NJ,4,27214165.0,0.4,0.011639250982820615,0.011639250982820615,2023
313038,31031,285,NJ,5,24475757.0,0.4,0.010468058774448109,0.010468058774448109,2023
313300,31034,288,NJ,2,165126978.0,0.4,0.07062330742011368,0.07062330742011368,2023
313302,31005,283,NJ,4,0.0,0.4,0.0,0.0,2023
314001,31059,285,NJ,4,30362214.0,0.4,0.012985642923092068,0.012985642923092068,2023
314005,31019,283,NJ,10,6794960.0,0.4,0.0029061426230871596,0.0029061426230871596,2023
314011,31034,288,NJ,10,35267548.0,0.4,0.01508360968343777,0.01508360968343777,2023
314012,31056,288,NJ,2,88696564.0,0.4,0.037934714135444234,0.037934714135444234,2023
314013,31063,356,NJ,10,1947745.0,0.4,0.000833032830716428,0.000833032830716428,2023
314016,31031,285,NJ,10,3692367.0,0.4,0.001579191800802428,0.001579191800802428,2023
314018,31058,283,NJ,4,44857120.0,0.4,0.019184982454780525,0.019184982454780525,2023
314019,31050,292,NJ,2,88880852.0,0.4,0.03801353243779237,0.03801353243779237,2023
314020,31030,289,NJ,8,53662185.0,0.4,0.02295082871370669,0.02295082871370669,2023
314021,31032,283,NJ,4,38172837.0,0.4,0.01632617537849503,0.01632617537849503,2023
314022,31062,283,NJ,2,12226386.0,0.4,0.00522911414944549,0.00522911414944549,2023
314023,31032,283,NJ,4,29145636.0,0.4,0.012465323571674233,0.012465323571674233,2023
314024,31054,284,NJ,9,29825209.0,0.4,0.012755970766182989,0.012755970766182989,2023
314027,31059,285,NJ,9,16893601.0,0.4,0.007225239578088446,0.007225239578088446,2023
320001,32002,293,NM,10,1518443523.0,0.4,0.6494244915262087,0.6494244915262087,2023
320002,32023,293,NM,2,580672267.0,0.4,0.24834825005200142,0.24834825005200142,2023
320004,32001,393,NM,2,269166868.0,0.4,0.11512022260876816,0.11512022260876816,2023
320005,32010,293,NM,2,358756756.0,0.4,0.15343700329833876,0.15343700329833876,2023
320006,32021,293,NM,4,121983032.0,0.4,0.0521710339116941,0.0521710339116941,2023
320009,32002,293,NM,4,337187248.0,0.4,0.14421192080222114,0.14421192080222114,2023
320011,32009,293,NM,2,89895878.0,0.4,0.038447649830998756,0.038447649830998756,2023
320017,32002,293,NM,4,205760519.0,0.4,0.08800190353062202,0.08800190353062202,2023
320018,32015,393,NM,4,353011156.0,0.4,0.15097966240814817,0.15097966240814817,2023
320021,32002,293,NM,2,1508918990.0,0.4,0.6453509353439354,0.6453509353439354,2023
320022,32007,400,NM,2,107906246.0,0.4,0.046150520503127075,0.046150520503127075,2023
320030,32003,293,NM,2,66004020.0,0.4,0.028229319350974447,0.028229319350974447,2023
320033,32017,293,NM,4,52881359.0,0.4,0.022616876531528336,0.022616876531528336,2023
320038,32012,293,NM,2,73520190.0,0.4,0.03144391693497332,0.03144391693497332,2023
320057,32023,293,NM,7,0.0,0.4,0.0,0.0,2023
320059,32033,293,NM,7,0.0,0.4,0.0,0.0,2023
320060,32034,293,NM,7,0.0,0.4,0.0,0.0,2023
320061,32012,293,NM,7,0.0,0.4,0.0,0.0,2023
320062,32012,293,NM,7,0.0,0.4,0.0,0.0,2023
320063,32005,400,NM,4,112408776.0,0.4,0.048076211654322756,0.048076211654322756,2023
320065,32014,400,NM,1,37851874.0,0.4,0.016188902421077483,0.016188902421077483,2023
320074,32002,293,NM,4,68533454.0,0.4,0.02931113527920447,0.02931113527920447,2023
320084,32019,400,NM,11,36199541.0,0.4,0.015482214617347442,0.015482214617347442,2023
320085,32015,393,NM,4,262981400.0,0.4,0.11247475417355415,0.11247475417355415,2023
320086,32021,293,NM,4,55639846.0,0.4,0.02379665634567468,0.02379665634567468,2023
320089,32002,293,NM,2,51992933.0,0.4,0.022236904807477153,0.022236904807477153,2023
320090,32023,293,NM,2,99349438.0,0.4,0.04249085150634517,0.04249085150634517,2023
320091,32015,393,NM,6,55666325.0,0.4,0.023807981173269942,0.023807981173269942,2023
320779,32024,293,NM,9,5428118.0,0.4,0.0023215567248293777,0.0023215567248293777,2023
321300,32028,393,NM,13,32754951.0,0.4,0.014008994787052665,0.014008994787052665,2023
321301,32026,293,NM,2,35615726.0,0.4,0.015232522248960044,0.015232522248960044,2023
321302,32029,383,NM,2,16650701.0,0.4,0.007121353456146908,0.007121353456146908,2023
321304,32006,293,NM,9,12796197.0,0.4,0.005472817134334867,0.005472817134334867,2023
321305,45168,400,NM,11,143434916.0,0.4,0.06134580969226109,0.06134580969226109,2023
321306,32022,293,NM,2,74972063.0,0.4,0.032064869818965204,0.032064869818965204,2023
321307,32020,293,NM,10,25257896.0,0.4,0.010802572514790767,0.010802572514790767,2023
321308,32013,293,NM,9,43935585.0,0.4,0.018790850312403438,0.018790850312403438,2023
321309,32008,393,NM,4,53589551.0,0.4,0.0229197638121789,0.0229197638121789,2023
321310,32027,293,NM,2,80136697.0,0.4,0.03427373683216986,0.03427373683216986,2023
321311,32025,293,NM,9,89212220.0,0.4,0.038155255519124284,0.038155255519124284,2023
321312,32016,293,NM,4,38978097.0,0.4,0.01667057776035852,0.01667057776035852,2023
321313,32012,293,NM,2,-33727897.0,0.4,-0.014425114946783137,-0.014425114946783137,2023
322002,32002,293,NM,4,41453953.0,0.4,0.017729478865034058,0.017729478865034058,2023
322003,32002,293,NM,4,24014497.0,0.4,0.010270782065486586,0.010270782065486586,2023
322004,32015,393,NM,4,8938522.0,0.4,0.003822924604648487,0.003822924604648487,2023
323026,32021,293,NM,10,9266559.0,0.4,0.003963223047560534,0.003963223047560534,2023
323027,32002,293,NM,4,31407241.0,0.4,0.013432591471277327,0.013432591471277327,2023
323028,32002,293,NM,4,55525922.0,0.4,0.023747932086489548,0.023747932086489548,2023
323032,32015,393,NM,4,22288309.0,0.4,0.009532507149628127,0.009532507149628127,2023
323033,32002,293,NM,5,19372676.0,0.4,0.00828551741980198,0.00828551741980198,2023
324010,32015,393,NM,4,28583670.0,0.4,0.012224975821970659,0.012224975821970659,2023
324012,45086,393,NM,4,31697860.0,0.4,0.013556886575734006,0.013556886575734006,2023
324013,32002,293,NM,4,12572457.0,0.4,0.00537712557022124,0.00537712557022124,2023
324014,32002,293,NM,6,20700604.0,0.4,0.008853460154003637,0.008853460154003637,2023
330005,33015,299,NY,2,1528060333.0,0.4,0.6535375137425473,0.6535375137425473,2023
330006,33140,308,NY,2,229132098.0,0.4,0.09799771541189117,0.09799771541189117,2023
330008,33132,304,NY,9,67518116.0,0.4,0.028876884446434284,0.028876884446434284,2023
330009,33012,297,NY,2,871269556.0,0.4,0.3726340689113439,0.3726340689113439,2023
330011,33010,296,NY,1,445729497.0,0.4,0.19063445400692577,0.19063445400692577,2023
330013,33001,295,NY,2,1243744388.0,0.4,0.5319381686120676,0.5319381686120676,2023
330014,33057,301,NY,2,641687505.0,0.4,0.27444391269160595,0.27444391269160595,2023
330019,33014,303,NY,2,118753280.0,0.4,0.050789698341035694,0.050789698341035694,2023
330023,33104,295,NY,2,753584971.0,0.4,0.3223014417069418,0.3223014417069418,2023
330024,33080,303,NY,2,3491073239.0,0.4,1.4931002890637837,1.4931002890637837,2023
330027,33034,301,NY,9,504892315.0,0.4,0.21593785345177138,0.21593785345177138,2023
330028,33121,303,NY,2,380053310.0,0.4,0.1625453458499178,0.1625453458499178,2023
330030,33081,304,NY,2,105227305.0,0.4,0.04500476179007567,0.04500476179007567,2023
330033,33087,296,NY,2,89999249.0,0.4,0.03849186066801488,0.03849186066801488,2023
330043,33008,301,NY,2,765070184.0,0.4,0.3272135629018472,0.3272135629018472,2023
330044,33128,300,NY,2,413478743.0,0.4,0.17684109969342005,0.17684109969342005,2023
330045,33053,301,NY,2,525525037.0,0.4,0.22476228109144966,0.22476228109144966,2023
330046,33080,303,NY,2,1399283630.0,0.4,0.5984608885013484,0.5984608885013484,2023
330047,33004,295,NY,2,162724000.0,0.4,0.06959557557354788,0.06959557557354788,2023
330049,33105,295,NY,2,180280003.0,0.4,0.07710411846553637,0.07710411846553637,2023
330055,33039,301,NY,2,1007107190.0,0.4,0.4307305901545466,0.4307305901545466,2023
330056,33014,303,NY,2,429581616.0,0.4,0.1837281520939433,0.1837281520939433,2023
330057,33001,295,NY,1,760540471.0,0.4,0.32527624582865594,0.32527624582865594,2023
330058,33041,304,NY,2,103760874.0,0.4,0.04437758258182186,0.04437758258182186,2023
330059,33012,297,NY,2,3662064000.0,0.4,1.5662314831688569,1.5662314831688569,2023
330065,33084,299,NY,2,90885078.0,0.4,0.03887072167877384,0.03887072167877384,2023
330073,33006,299,NY,2,140163753.0,0.4,0.05994676301334529,0.05994676301334529,2023
330074,33017,304,NY,2,210734579.0,0.4,0.0901292637764208,0.0901292637764208,2023
330078,33015,299,NY,1,341388735.0,0.4,0.1460088585989185,0.1460088585989185,2023
330079,33111,424,NY,2,127682051.0,0.4,0.05460845253162469,0.05460845253162469,2023
330080,33012,297,NY,12,738185933.0,0.4,0.31571541313777596,0.31571541313777596,2023
330084,33069,424,NY,2,84368360.0,0.4,0.03608358062975526,0.03608358062975526,2023
330085,33093,296,NY,2,89592351.0,0.4,0.03831783409228097,0.03831783409228097,2023
330086,33078,308,NY,2,58124004.0,0.4,0.024859108140281704,0.024859108140281704,2023
330090,33037,300,NY,2,306715088.0,0.4,0.13117925497438232,0.13117925497438232,2023
330094,33020,295,NY,2,129707715.0,0.4,0.05547481061032614,0.05547481061032614,2023
330096,33136,304,NY,2,68677427.0,0.4,0.029372711222532127,0.029372711222532127,2023
